,no_faces,Angle1,Angle2,cnt_inner,cnt_outer,Phone_detected
622,0,-47,-24,0,0,0
623,0,-34,-33,2,0,0
624,0,10,47,3,0,50.69075823
625,0,7,56,0,0,0
626,0,-2,45,0,0,47.33243287
627,0,5,50,2,0,0
628,0,3,48,0,0,0
629,0,6,55,0,0,0
630,0,-12,-20,0,0,48.99488986
631,0,7,-53,0,0,0
632,0,5,-52,0,0,0
633,0,0,-57,2,0,0
634,0,0,-43,0,0,0
635,0,-4,-35,2,0,0
636,0,2,-32,3,0,0
637,0,-1,-26,0,0,0
638,0,3,-22,0,0,0
639,1,4,-18,3,0,0
640,1,-75,3,0,0,0
641,1,57,-2,0,0,0
642,1,-40,14,0,0,0
643,1,64,-1,0,0,0
644,1,28,-18,0,0,0
645,1,22,-23,0,0,0
646,1,27,-13,0,5,0
647,1,10,-15,0,5,0
648,1,-24,33,0,5,0
649,1,-45,14,0,0,0
650,1,61,-5,0,0,0
651,1,82,2,0,0,0
652,1,52,-10,0,0,0
653,1,-12,50,0,0,0
654,1,0,-13,0,0,0
655,1,-14,-26,1,0,0
656,1,-12,-30,2,0,0
657,1,-14,-23,2,1,0
658,1,-6,-28,0,0,0
659,1,1,-39,0,0,0
660,1,0,-37,0,0,0
661,1,-45,13,0,0,0
662,1,4,-35,0,0,0
663,1,-85,2,0,0,0
664,1,8,-31,0,0,0
665,1,-55,14,0,0,0
666,1,3,-32,0,0,0
667,1,-1,-38,0,0,0
668,1,0,-38,0,0,0
669,2,6,-37,0,0,0
670,2,2,-33,0,0,0
671,2,77,-1,0,0,0
672,2,13,-25,3,0,0
673,1,19,-27,2,0,0
674,1,22,-21,1,0,0
675,1,15,-26,0,0,0
676,1,3,-26,0,0,0
677,2,22,-21,0,0,0
678,2,-13,48,0,0,0
679,1,55,-5,0,0,0
680,1,-12,51,0,0,0
681,1,23,-16,0,0,0
682,1,-17,29,0,0,0
683,1,35,-8,0,0,0
684,1,59,-8,0,0,0
685,0,-22,31,0,0,0
686,1,57,-8,0,0,0
687,1,47,-7,0,0,0
688,0,-55,15,0,0,0
689,0,-9,46,0,0,0
690,0,-7,50,0,0,0
691,0,-15,42,0,0,0
692,0,-6,46,0,0,0
693,0,-10,45,1,0,0
694,0,-11,50,0,0,0
695,0,-11,48,0,0,0
696,0,-4,30,1,0,0
697,0,-11,-25,2,1,0
698,0,-18,-16,0,0,0
699,0,-12,45,0,0,0
700,2,60,-5,0,0,0
701,2,41,-10,0,0,0
702,1,34,-16,0,0,0
703,1,57,-6,0,0,0
704,1,52,-6,0,0,0
705,0,40,-11,0,0,0
706,0,47,-12,0,0,0
707,0,38,-11,0,0,0
708,1,48,-6,0,0,0
709,1,0,-53,0,0,0
710,1,-1,-27,0,0,0
711,1,11,-17,0,0,0
712,1,17,-13,0,0,0
713,1,26,-10,0,0,0
714,1,36,-5,2,1,0
715,1,6,-31,0,0,0
716,1,45,-10,3,0,0
717,1,64,-7,3,0,0
718,0,21,-19,0,0,0
719,1,0,53,2,0,0
720,1,32,-40,2,0,0
721,1,30,-29,0,0,0
722,1,-64,14,0,0,0
723,1,-27,13,0,0,0
724,1,7,15,0,0,0
725,1,-6,22,0,0,0
726,1,11,-26,0,0,0
727,2,-2,48,2,5,0
728,2,-9,39,0,5,0
729,1,-18,34,0,0,50.82759261
730,1,39,-19,3,5,68.61906052
731,1,5,-46,3,5,49.07796383
732,1,13,-30,0,0,49.88220036
733,1,13,-38,3,5,69.82506514
734,1,33,-16,0,0,66.15368128
735,1,7,-42,3,5,55.82132339
736,1,22,-25,0,0,57.36910701
737,1,1,-39,0,0,49.13514853
738,1,25,-23,0,0,47.26630449
739,2,10,-34,0,0,54.78639007
740,2,34,-17,0,5,0
741,2,30,-17,1,5,0
742,2,24,-23,0,0,0
743,1,-12,36,0,5,0
744,1,-6,42,0,5,0
745,2,-3,44,3,5,0
746,2,4,53,2,5,0
747,2,-8,47,0,5,48.19082022
748,2,-22,30,0,2,0
749,2,-16,36,0,0,0
750,2,-20,34,0,3,0
751,1,-21,34,0,0,0
752,1,-21,33,0,0,0
753,1,-31,25,0,0,45.72322071
754,1,-24,32,0,3,0
755,1,-26,29,0,4,0
756,1,-25,30,0,4,0
757,1,-35,21,0,3,0
758,1,-23,29,0,0,46.01409137
759,1,-9,37,1,5,0
760,2,5,-42,3,5,0
761,2,-5,-61,3,5,45.42238712
762,2,-1,-65,3,5,0
763,2,4,-46,3,5,0
764,2,11,-44,3,4,0
765,2,-57,6,3,5,0
766,1,7,-45,3,5,0
767,1,7,-49,3,4,50.84102154
768,1,4,-52,3,5,0
769,1,3,-53,3,3,0
770,1,6,-50,2,2,0
771,1,9,-48,3,1,0
772,1,12,-45,3,2,0
773,1,5,-49,3,4,0
774,1,10,-47,3,5,49.385795
775,2,16,-42,3,4,0
776,2,6,-54,3,5,0
777,0,6,-53,3,5,0
778,0,4,-56,3,5,0
779,1,6,-54,3,5,0
780,0,6,-55,3,5,0
781,0,3,-54,3,5,0
782,0,0,-56,3,5,0
783,0,4,-56,3,5,0
784,2,4,-55,3,5,0
785,2,3,-54,3,5,47.06307948
786,1,16,-34,0,0,45.79268396
787,2,3,-33,3,5,0
788,2,-13,-38,2,5,0
789,1,-24,-29,3,5,0
790,1,-6,-31,2,5,50.18119812
791,1,1,-20,3,5,47.62102962
792,2,15,-18,3,5,0
793,2,-61,4,1,5,0
794,1,8,12,3,5,0
795,1,3,9,3,5,0
796,2,57,-1,3,5,0
797,2,-4,20,3,5,0
798,2,0,43,3,5,0
799,2,0,48,3,5,46.97405398
800,2,-4,46,0,4,0
801,2,-2,49,1,5,0
802,1,-77,2,0,0,0
803,1,9,-48,2,0,0
804,1,30,-17,0,0,0
805,1,26,-25,0,0,0
806,1,25,-23,0,0,0
807,1,32,-15,0,0,0
808,1,14,-28,0,0,0
809,1,15,-32,0,0,0
810,1,19,-15,0,0,0
811,1,22,-24,0,0,0
812,2,-59,6,3,0,0
813,2,49,-5,0,0,0
814,1,-21,19,0,4,0
815,1,52,-1,0,5,0
816,1,-57,8,0,0,0
817,1,48,-12,0,0,0
818,1,46,-15,0,0,0
819,1,47,-13,0,0,0
820,1,43,-13,0,0,66.93358421
821,1,29,-16,0,1,52.48171687
822,1,31,-11,0,2,0
823,1,25,-15,0,0,46.69710398
824,1,23,-11,0,0,50.51920414
825,1,10,-14,0,0,50.63669682
826,1,0,-21,0,0,46.0409224
827,1,65,-4,0,0,46.0409224
828,0,0,-20,0,0,47.64098823
829,1,30,-16,0,0,47.64098823
830,1,33,-15,0,0,51.99117064
831,1,21,-21,0,0,46.60707414
832,1,18,-20,0,0,47.06828594
833,1,27,-20,0,0,45.18877268
834,1,0,-24,0,0,61.03121042
835,1,9,-35,0,0,61.03121042
836,1,-2,-24,0,0,45.31131089
837,1,33,-18,0,0,45.31131089
838,1,13,-33,0,0,46.73171341
839,1,22,-27,0,0,46.73171341
