,no_faces,Angle1,Angle2,cnt_inner,cnt_outer,Phone_detected
807,1,-17,20,0,0,0.0
808,1,-16,11,0,0,0.0
809,1,-18,15,3,2,0.0
810,1,-15,9,0,0,0.0
811,1,-12,15,3,3,0.0
812,1,-5,6,5,3,0.0
813,1,-7,5,5,3,0.0
814,1,-13,20,5,3,0.0
815,1,-11,18,5,3,0.0
816,1,-8,9,5,3,0.0
817,1,-7,12,5,3,0.0
818,1,-20,17,5,3,0.0
819,1,-17,18,4,3,0.0
820,1,-7,7,5,3,0.0
821,1,-11,16,3,3,0.0
822,1,-17,15,5,3,0.0
823,1,-10,13,5,3,0.0
824,1,-12,22,3,3,0.0
825,1,-9,17,5,3,0.0
826,1,-12,22,5,3,0.0
827,1,-12,16,5,3,0.0
828,1,-11,14,5,3,0.0
829,1,-12,22,5,3,0.0
830,1,-4,10,5,3,0.0
831,1,-10,12,5,3,0.0
832,1,-10,14,5,3,0.0
833,1,-11,23,5,3,0.0
834,2,0,0,0,0,0.0
835,2,0,0,0,0,0.0
836,1,-16,24,4,3,0.0
837,1,-19,27,4,3,0.0
838,1,-24,25,5,3,0.0
839,1,-11,18,4,3,0.0
840,1,-18,28,5,3,0.0
841,1,-22,30,0,2,0.0
842,2,0,0,0,0,0.0
843,1,-19,31,2,3,0.0
844,1,-18,25,4,3,0.0
845,1,-17,25,4,3,0.0
846,1,-22,24,4,3,0.0
847,1,-14,18,5,3,0.0
848,1,-16,20,3,3,0.0
849,1,-16,22,3,3,0.0
850,1,-17,25,3,3,0.0
851,1,-19,19,3,3,0.0
852,1,-14,17,4,3,0.0
853,1,-9,14,3,3,0.0
854,1,-12,19,4,3,0.0
855,1,-12,21,5,3,0.0
856,1,-18,21,5,3,0.0
857,1,-21,24,3,2,0.0
858,1,-14,19,3,3,0.0
859,1,-19,25,4,3,0.0
860,1,-14,24,3,3,0.0
861,1,-16,25,3,2,0.0
862,1,-15,20,4,3,0.0
863,1,-16,25,3,3,0.0
864,1,-19,20,3,3,0.0
865,1,-18,20,5,3,0.0
866,1,-19,24,3,3,0.0
867,1,-15,25,3,0,0.0
868,1,-17,22,3,3,0.0
869,1,-16,25,4,3,0.0
870,1,-18,25,3,2,0.0
871,1,-18,26,3,3,0.0
872,1,-21,19,4,3,0.0
873,1,-12,11,5,3,0.0
