,no_faces,Angle1,Angle2,cnt_inner,cnt_outer,Phone_detected
1872,1,-43,14,0,0,0
1873,1,-46,12,0,0,0
1874,1,-82,0,0,0,0
1875,1,-86,-2,0,0,0
1876,1,-81,0,0,0,0
1877,1,-78,0,0,0,0
1878,1,-57,7,0,0,0
1879,1,45,-12,0,0,0
1880,1,-52,16,0,0,0
1881,1,40,-12,0,0,0
1882,1,-54,9,0,0,0
1883,1,-69,3,0,0,0
1884,1,-47,12,0,0,0
1885,1,29,-19,0,0,0
1886,1,-56,9,0,0,0
1887,1,34,-19,0,0,0
1888,1,42,-15,0,0,0
1889,1,-43,15,0,0,0
1890,1,59,-11,0,0,0
1891,1,15,-24,0,0,0
1892,1,60,-10,0,0,0
1893,1,2,-33,0,0,0
1894,1,-33,21,0,0,0
1895,1,2,-30,0,0,0
1896,1,26,-17,0,0,0
1897,1,7,-25,0,0,0
1898,1,19,-20,0,0,0
1899,1,-53,15,0,0,0
1900,1,-39,17,0,0,0
1901,1,-41,17,0,0,0
1902,1,-55,14,0,0,0
1903,1,42,-13,0,0,0
1904,1,-48,13,0,0,0
1905,1,-38,19,0,0,0
1906,1,-43,15,0,0,0
1907,1,19,-19,0,0,0
1908,1,33,-14,0,0,0
1909,1,31,-17,0,0,0
1910,1,-38,16,0,0,0
1911,1,-42,11,0,0,0
1912,1,69,-10,0,0,0
1913,1,89,-4,0,0,0
1914,1,83,-4,0,0,0
1915,1,85,-3,0,0,0
1916,1,87,-3,0,0,0
1917,1,-88,-2,0,0,0
1918,1,-89,-2,0,0,0
1919,1,-87,0,0,0,0
1920,1,-79,1,0,0,0
1921,1,-80,0,0,0,0
1922,1,83,-5,0,0,0
1923,1,66,-11,0,0,0
1924,1,78,-8,0,0,0
1925,1,66,-11,0,0,0
1926,1,-81,-1,0,0,0
1927,1,56,-13,0,0,0
1928,1,75,-8,0,0,0
1929,1,72,-9,0,0,0
1930,1,68,-10,0,0,0
1931,1,75,-8,0,0,0
