,no_faces,Angle1,Angle2,cnt_inner,cnt_outer,Phone_detected
489,1,-17,39,0,0,0.0
490,1,-16,37,0,0,0.0
491,1,-8,49,0,0,0.0
492,1,-8,49,0,0,0.0
493,1,-16,39,0,0,0.0
494,1,-8,48,0,0,0.0
495,1,-17,39,0,0,0.0
496,1,-16,39,0,0,0.0
497,1,-16,39,0,0,0.0
498,1,-16,39,0,0,0.0
499,1,-18,37,0,0,0.0
500,1,-17,39,0,0,0.0
501,1,-19,37,0,0,0.0
502,1,-17,39,0,0,0.0
503,1,-17,38,0,0,0.0
504,1,-17,39,0,0,0.0
505,1,-17,39,0,0,0.0
506,1,-17,39,0,0,0.0
507,1,-8,49,0,0,0.0
508,1,-17,38,0,0,0.0
509,1,-9,48,0,0,0.0
510,1,-9,48,0,0,0.0
511,1,-16,40,0,0,0.0
512,1,-16,37,0,0,0.0
513,1,-14,39,0,0,0.0
514,1,-14,38,0,0,0.0
515,1,-16,37,0,0,0.0
516,1,-15,37,0,0,0.0
517,1,-15,38,0,0,0.0
518,1,-15,37,0,0,0.0
519,1,-14,39,0,0,0.0
520,1,-15,39,0,0,0.0
521,1,-15,38,0,0,0.0
522,1,-15,39,0,0,0.0
523,1,-16,39,0,0,0.0
524,1,-15,39,0,0,0.0
525,1,-16,38,0,0,0.0
526,1,-15,39,0,0,0.0
527,1,-14,40,0,0,0.0
528,1,-15,39,0,0,0.0
529,1,-15,39,0,0,0.0
530,1,-14,40,0,0,0.0
531,1,-15,39,0,0,0.0
532,1,-14,40,0,0,0.0
533,1,-15,39,0,0,0.0
534,1,-15,38,0,0,0.0
535,1,-15,39,0,0,0.0
536,1,-14,39,0,0,0.0
537,1,-14,39,0,0,0.0
538,1,-15,39,0,0,0.0
539,1,-15,39,0,0,0.0
540,1,-15,39,0,0,0.0
541,1,-14,39,0,0,0.0
542,1,-15,38,0,0,0.0
543,1,-15,38,0,0,0.0
544,1,-14,39,0,0,0.0
545,1,-14,38,0,0,0.0
546,1,-15,38,0,0,0.0
547,1,-12,39,3,0,0.0
548,1,-13,38,0,0,0.0
549,1,-14,39,0,0,0.0
550,1,-14,38,0,0,0.0
551,1,-12,40,3,0,0.0
552,1,-13,39,4,0,0.0
553,1,-13,41,0,0,0.0
554,1,-14,37,0,0,0.0
555,1,-13,39,2,0,0.0
556,1,-13,38,0,0,0.0
557,1,-14,38,0,0,0.0
558,1,-14,39,0,0,0.0
559,1,-12,40,0,0,0.0
560,1,-14,39,0,0,0.0
561,1,26,-19,0,0,0.0
562,1,21,-33,2,0,0.0
563,1,21,-30,1,0,0.0
564,1,19,-30,1,0,0.0
565,1,15,-31,0,0,0.0
566,1,13,-32,4,0,0.0
567,1,20,-32,4,0,0.0
568,1,18,-34,4,0,0.0
569,1,20,-33,4,0,0.0
570,1,19,-33,4,0,0.0
571,1,19,-32,4,0,0.0
572,1,19,-32,2,0,0.0
573,1,17,-35,3,0,0.0
574,1,18,-34,3,0,0.0
575,1,18,-33,4,0,0.0
576,1,19,-33,3,0,0.0
577,1,18,-33,2,0,0.0
578,1,2,-55,1,0,0.0
579,1,3,-55,0,0,0.0
580,1,4,-55,0,0,0.0
581,1,4,-54,0,0,0.0
582,1,3,-55,1,0,0.0
583,1,3,-55,2,0,0.0
584,1,4,-55,1,0,0.0
585,1,4,-54,1,0,0.0
586,1,2,-55,1,0,0.0
587,1,3,-55,0,0,0.0
588,1,2,-55,0,0,0.0
589,1,-2,-59,0,0,0.0
590,1,4,-53,1,0,0.0
591,1,8,-48,4,0,0.0
592,1,7,-45,1,0,0.0
593,1,16,-38,1,0,0.0
594,1,16,-38,1,0,0.0
595,1,16,-38,1,0,0.0
596,1,18,-36,0,0,0.0
597,1,17,-37,0,0,0.0
598,1,17,-36,0,0,0.0
599,1,10,-41,1,0,0.0
600,1,7,-46,0,0,0.0
601,1,8,-47,1,0,0.0
602,1,6,-48,0,0,0.0
603,1,7,-47,0,0,0.0
604,1,7,-47,0,0,0.0
605,1,7,-48,1,0,0.0
606,1,9,-46,1,0,0.0
607,1,8,-46,1,0,0.0
608,1,10,-45,0,0,45.751139521598816
609,1,12,-43,0,0,0.0
610,1,7,-46,1,0,0.0
611,1,10,-44,5,0,0.0
612,1,12,-43,3,0,0.0
613,1,10,-43,0,0,0.0
614,1,10,-44,0,0,0.0
615,1,10,-44,0,0,0.0
616,1,9,-44,0,0,0.0
617,1,11,-43,0,0,0.0
618,1,7,-46,0,0,46.902480721473694
619,1,9,-44,0,0,0.0
620,1,8,-45,0,0,0.0
621,1,6,-45,0,0,0.0
622,1,6,-46,4,0,0.0
623,1,16,-36,0,0,0.0
624,1,17,-33,0,0,0.0
625,1,14,-32,0,0,0.0
626,1,17,-34,0,0,0.0
627,1,17,-36,0,0,0.0
