,no_faces,Angle1,Angle2,cnt_inner,cnt_outer,Phone_detected
454,2,0,0,0,0,0
455,2,0,0,0,0,0
456,2,0,0,0,0,0
457,1,17,-18,5,3,0
458,1,17,-20,5,3,0
459,1,15,-22,5,3,0
460,1,15,-23,4,0,0
461,1,53,-7,5,3,0
462,1,13,-23,5,0,0
463,1,15,-22,4,0,0
464,1,31,-13,5,3,0
465,2,0,0,0,0,0
466,1,18,-23,5,3,0
467,1,35,-2,5,3,0
468,1,12,-27,5,3,0
469,1,45,-7,5,3,0
470,1,21,-18,5,3,0
471,1,13,-24,5,3,0
472,1,39,-9,5,3,0
473,1,14,-26,5,3,0
474,1,15,-22,5,3,0
475,1,27,-15,5,3,0
476,1,20,-20,5,3,0
477,1,21,-20,5,3,0
478,1,16,-22,5,3,0
479,1,17,-23,5,3,0
480,1,22,-20,5,3,0
481,1,13,-21,5,0,0
482,1,13,-22,5,3,0
483,1,17,-20,5,3,0
484,1,17,-23,5,3,0
485,1,36,-10,5,3,0
486,1,12,-26,5,3,0
487,1,15,-22,5,3,0
488,1,15,-24,5,3,0
489,1,11,-27,5,3,0
490,2,0,0,0,0,0
491,1,19,-23,5,3,0
492,1,18,-17,5,0,0
493,1,15,-21,5,3,0
494,1,9,-30,5,3,0
495,1,13,-23,5,3,0
496,1,16,-22,5,2,0
497,1,63,-5,5,3,0
498,1,16,-22,5,3,0
499,1,14,-24,5,3,0
500,1,16,-23,5,0,0
501,1,18,-18,5,0,0
502,1,21,-22,5,3,0
503,1,20,-21,5,3,0
504,1,10,-29,5,3,0
505,1,14,-21,5,3,0
506,1,12,-23,5,3,0
507,1,16,-19,5,3,0
508,1,13,-25,5,3,0
509,1,12,-26,5,3,0
510,1,13,-22,5,3,0
511,1,13,-23,5,1,0
512,1,22,-18,5,3,0
513,1,4,-19,4,0,0
514,1,12,-26,3,0,0
515,1,19,-19,5,3,0
516,1,13,-27,5,3,0
517,1,10,-30,5,3,0
518,1,11,-31,5,3,0
519,1,-1,-27,0,0,0
520,1,-25,-45,5,3,0
521,1,-5,-46,0,1,0
522,1,-11,-45,5,3,0
523,1,-26,-22,5,3,0
524,1,17,-12,0,0,0
525,1,22,-4,3,3,0
526,1,19,-18,5,3,0
527,1,16,-21,5,3,0
528,1,12,-28,5,3,0
529,1,14,-23,5,3,0
530,1,25,-18,4,3,0
531,1,22,-18,5,3,0
532,1,29,-16,5,3,0
533,1,18,-24,5,3,0
534,1,12,-32,5,3,0
535,1,15,-27,5,3,0
536,1,18,-23,5,3,0
537,1,13,-27,5,3,0
538,1,6,-33,5,3,0
539,1,22,-19,5,3,0
540,1,14,-26,5,3,0
541,1,16,-14,4,3,0
542,1,26,-12,5,3,0
543,1,20,-6,5,3,0
544,1,-8,-5,0,3,0
545,1,11,-1,0,3,0
546,1,15,-5,0,0,0
547,1,1,-23,5,3,0
548,1,2,-20,5,3,0
549,1,3,-35,5,3,0
550,1,8,-30,5,3,0
551,1,4,-31,5,3,0
552,1,3,-32,5,3,0
553,1,1,-24,5,3,0
554,1,2,-22,5,3,0
555,1,2,-34,5,3,0
556,1,7,-30,5,3,0
557,1,2,-29,5,3,0
558,1,0,-32,0,0,0
559,1,4,-29,0,0,0
560,1,3,-33,5,3,0
561,1,1,-31,0,0,0
562,1,3,-30,0,0,0
563,1,6,-32,5,3,0
564,1,1,-31,0,0,0
565,1,9,-27,5,3,0
566,1,4,-31,1,2,0
567,1,3,-33,5,3,0
568,1,2,-32,0,0,0
569,1,4,-33,5,3,0
570,1,3,-29,3,3,0
571,1,2,-33,5,3,0
572,1,2,-30,0,0,0
573,1,3,-36,5,3,0
574,1,2,-29,0,0,0
575,1,2,-40,5,3,0
576,1,4,-29,0,0,0
577,1,9,-28,5,3,0
578,1,4,-24,0,0,0
579,1,0,-37,5,3,0
580,1,8,-23,0,0,0
581,1,6,-34,5,3,0
582,1,17,-22,0,0,0
583,1,23,-17,5,3,0
